origin,asylum_residence,time,displaced_population
lka,gbr,1990,4513
lka,gbr,1991,5261
lka,gbr,1992,9564
lka,gbr,1993,11981
lka,gbr,1994,12063
lka,gbr,1995,11507
lka,gbr,1996,10036
lka,gbr,1997,9367
lka,gbr,1998,9195
lka,gbr,1999,8375
lka,gbr,2000,10605
lka,gbr,2001,11760
lka,gbr,2002,9545
lka,gbr,2003,8279
lka,gbr,2004,8137
lka,gbr,2005,8098
lka,gbr,2006,8223
lka,gbr,2007,8554
lka,gbr,2008,8725
lka,gbr,2009,8615
lka,gbr,2010,6822
lka,gbr,2011,7348
lka,gbr,2012,6315
lka,gbr,2013,6794
lka,gbr,2014,7604
lka,gbr,2015,7814
lka,gbr,2016,7526
lka,gbr,2017,7205
lka,gbr,2018,6730
lka,geo,1997,1
lka,geo,2007,1
lka,geo,2008,4
lka,geo,2009,11
lka,geo,2010,7
lka,geo,2011,7
lka,geo,2012,4
lka,geo,2013,6
lka,geo,2014,2
lka,geo,2015,3
lka,geo,2016,4
lka,gha,2006,4
lka,gha,2007,4
lka,gha,2008,5
lka,gha,2009,10
lka,gha,2010,9
lka,gha,2011,9
lka,gha,2012,6
lka,gha,2013,6
lka,gha,2014,6
lka,gha,2015,10
lka,gin,2013,30
lka,gin,2014,21
lka,gin,2015,13
lka,gin,2016,8
lka,gin,2017,8
lka,gin,2018,8
lka,gnb,2008,1
lka,grc,1988,60
lka,grc,1989,100
lka,grc,1993,162
lka,grc,1994,158
lka,grc,1995,137
lka,grc,1996,151
lka,grc,1997,151
lka,grc,2000,9
lka,grc,2001,44
lka,grc,2002,44
lka,grc,2003,84
lka,grc,2004,109
lka,grc,2005,80
lka,grc,2006,64
lka,grc,2007,86
lka,grc,2008,65
lka,grc,2009,22
lka,grc,2010,339
lka,grc,2011,7
lka,grc,2012,7
lka,grc,2013,249
lka,grc,2014,53
lka,grc,2015,44
lka,grc,2016,60
lka,grc,2017,98
lka,grc,2018,119
lka,gtm,2001,9
lka,gtm,2002,9
lka,gtm,2003,9
lka,hkg,1993,1
lka,hkg,1994,1
lka,hkg,1995,1
lka,hkg,1997,1
lka,hkg,1998,1
lka,hkg,1999,1
lka,hkg,2000,18
lka,hkg,2001,106
lka,hkg,2002,47
lka,hkg,2003,48
lka,hkg,2004,122
lka,hkg,2005,305
lka,hkg,2006,380
lka,hkg,2007,263
lka,hkg,2008,249
lka,hkg,2009,200
lka,hkg,2010,146
lka,hkg,2011,128
lka,hkg,2012,107
lka,hkg,2013,92
lka,hkg,2014,81
lka,hkg,2015,78
lka,hkg,2016,25
lka,hkg,2017,21
lka,hkg,2018,21
lka,hnd,2000,6
lka,hrv,2001,5
lka,hrv,2002,1
lka,hrv,2003,4
lka,hti,2009,6
lka,hti,2013,2
lka,hti,2014,3
lka,hti,2015,1
lka,hti,2016,1
lka,hun,2000,17
lka,hun,2001,11
lka,hun,2002,11
lka,hun,2003,9
lka,hun,2004,5
lka,hun,2005,5
lka,hun,2006,5
lka,hun,2007,9
lka,hun,2008,12
lka,hun,2009,17
lka,hun,2010,18
lka,hun,2011,21
lka,hun,2012,21
lka,hun,2013,19
lka,hun,2014,18
lka,hun,2015,47
lka,hun,2016,20
lka,hun,2017,12
lka,hun,2018,12
lka,idn,1998,2
lka,idn,1999,2
lka,idn,2000,4
lka,idn,2001,24
lka,idn,2002,18
lka,idn,2003,5
lka,idn,2004,2
lka,idn,2005,14
lka,idn,2006,142
lka,idn,2007,119
lka,idn,2008,119
lka,idn,2009,228
lka,idn,2010,471
lka,idn,2011,535
lka,idn,2012,624
lka,idn,2013,826
lka,idn,2014,529
lka,idn,2015,612
lka,idn,2016,542
lka,idn,2017,533
lka,idn,2018,444
lka,ind,1990,200000
lka,ind,1991,200000
lka,ind,1992,142477
lka,ind,1993,73463
lka,ind,1994,81610
lka,ind,1995,65184
lka,ind,1996,62226
lka,ind,1997,66499
lka,ind,1998,70453
lka,ind,1999,66526
lka,ind,2000,64758
lka,ind,2001,64075
lka,ind,2002,65194
lka,ind,2003,65449
lka,ind,2004,67200
lka,ind,2005,53430
lka,ind,2006,69975
lka,ind,2007,74914
lka,ind,2008,75019
lka,ind,2009,74363
lka,ind,2010,75041
lka,ind,2011,70459
lka,ind,2012,68616
lka,ind,2013,66582
lka,ind,2014,65558
lka,ind,2015,65057
lka,ind,2016,64208
lka,ind,2017,61842
lka,ind,2018,60802
lka,irl,1999,1
lka,irl,2000,4
lka,irl,2001,5
lka,irl,2002,9
lka,irl,2003,16
lka,irl,2004,22
lka,irl,2005,20
lka,irl,2006,34
lka,irl,2007,36
lka,irl,2008,47
lka,irl,2009,46
lka,irl,2010,49
lka,irl,2011,45
lka,irl,2012,45
lka,irl,2013,37
lka,irl,2014,26
lka,irl,2015,32
lka,irl,2016,28
lka,irl,2017,33
lka,irl,2018,36
lka,irn,2010,1
lka,isl,2003,2
lka,isl,2007,2
lka,isl,2008,5
lka,isl,2009,4
lka,isl,2010,5
lka,isl,2011,4
lka,isl,2012,4
lka,isl,2013,4
lka,isl,2014,4
lka,isl,2015,4
lka,isl,2016,4
lka,isl,2017,5
lka,isr,2005,3
lka,isr,2006,4
lka,isr,2007,12
lka,isr,2008,16
lka,isr,2009,11
lka,isr,2010,11
lka,isr,2017,566
lka,isr,2018,1004
lka,ita,1985,10
lka,ita,1986,55
lka,ita,1987,59
lka,ita,1988,72
lka,ita,1989,118
lka,ita,1990,118
lka,ita,1991,124
lka,ita,1992,130
lka,ita,1993,133
lka,ita,1994,135
lka,ita,1995,128
lka,ita,1996,81
lka,ita,1997,78
lka,ita,1998,69
lka,ita,1999,24
lka,ita,2000,33
lka,ita,2001,40
lka,ita,2002,459
lka,ita,2003,463
lka,ita,2004,467
lka,ita,2005,499
lka,ita,2006,533
lka,ita,2007,786
lka,ita,2008,861
lka,ita,2009,974
lka,ita,2010,1031
lka,ita,2011,1006
lka,ita,2012,651
lka,ita,2013,658
lka,ita,2014,723
lka,ita,2015,776
lka,ita,2016,856
lka,ita,2017,1115
lka,ita,2018,1170
lka,jam,1993,2
lka,jam,1994,1
lka,jam,1995,1
lka,jam,1996,1
lka,jam,1997,1
lka,jam,1998,1
lka,jam,1999,1
lka,jam,2000,1
lka,jor,1993,1
lka,jor,1994,1
lka,jor,2000,7
lka,jor,2001,44
lka,jor,2002,5
lka,jor,2003,3
lka,jor,2004,11
lka,jor,2005,5
lka,jor,2006,5
lka,jor,2007,4
lka,jor,2008,2
lka,jor,2009,7
lka,jor,2010,24
lka,jor,2011,10
lka,jor,2012,7
lka,jor,2013,4
lka,jor,2014,5
lka,jor,2015,7
lka,jor,2016,11
lka,jor,2017,14
lka,jor,2018,22
lka,jpn,2000,7
lka,jpn,2001,2
lka,jpn,2002,5
lka,jpn,2003,8
lka,jpn,2004,7
lka,jpn,2005,17
lka,jpn,2006,25
lka,jpn,2007,34
lka,jpn,2008,82
lka,jpn,2009,242
lka,jpn,2010,271
lka,jpn,2011,359
lka,jpn,2012,505
lka,jpn,2013,658
lka,jpn,2014,947
lka,jpn,2015,1247
lka,jpn,2016,1811
lka,jpn,2017,3608
lka,jpn,2018,53
lka,kaz,2009,1
lka,kaz,2010,1
lka,ken,2006,4
lka,ken,2008,4
lka,ken,2009,5
lka,ken,2010,21
lka,ken,2011,21
lka,ken,2012,14
lka,ken,2013,15
lka,ken,2014,15
lka,ken,2015,14
lka,ken,2016,10
lka,ken,2017,9
lka,ken,2018,9
lka,kgz,2001,1
lka,kgz,2002,1
lka,kgz,2003,5
lka,khm,1997,1
lka,khm,1998,3
lka,khm,1999,5
lka,khm,2000,7
lka,khm,2001,9
lka,khm,2002,7
lka,khm,2003,6
lka,khm,2004,2
lka,khm,2005,1
lka,khm,2006,4
lka,khm,2007,4
lka,khm,2008,4
lka,khm,2009,5
lka,khm,2010,5
lka,khm,2011,12
lka,khm,2012,11
lka,khm,2013,6
lka,khm,2014,6
lka,khm,2015,6
lka,khm,2016,6
lka,khm,2017,5
lka,kor,2005,3
lka,kor,2006,28
lka,kor,2007,88
lka,kor,2008,142
lka,kor,2009,10
lka,kor,2010,7
lka,kor,2011,104
lka,kor,2012,235
lka,kor,2013,37
lka,kor,2014,34
lka,kor,2015,71
lka,kor,2016,76
lka,kor,2017,123
lka,kor,2018,223
lka,kwt,2007,4
lka,kwt,2008,4
lka,kwt,2009,4
lka,kwt,2010,5
lka,kwt,2011,8
lka,kwt,2012,7
lka,kwt,2013,6
lka,kwt,2014,6
lka,kwt,2015,6
lka,kwt,2016,6
lka,kwt,2017,6
lka,kwt,2018,6
lka,lbn,2007,5
lka,lbn,2008,8
lka,lbn,2009,9
lka,lbn,2010,12
lka,lbn,2011,10
lka,lbn,2012,8
lka,lbn,2013,8
lka,lbn,2014,17
lka,lbn,2015,18
lka,lbn,2016,15
lka,lbn,2017,6
lka,lbn,2018,9
lka,lca,1997,3
lka,lca,2007,2
lka,lca,2008,1
lka,lca,2009,4
lka,lca,2010,7
lka,lca,2011,6
lka,lca,2012,3
lka,lca,2013,5
lka,lca,2014,2
lka,lca,2015,1
lka,lca,2016,1
lka,lka,1993,29400
lka,lka,1994,9090
lka,lka,1995,200000
lka,lka,1996,200000
lka,lka,1997,200000
lka,lka,1998,633515
lka,lka,1999,612518
lka,lka,2000,706514
lka,lka,2001,731838
lka,lka,2002,731838
lka,lka,2003,462826
lka,lka,2004,386104
lka,lka,2005,351884
lka,lka,2006,558570
lka,lka,2007,618167
lka,lka,2008,525600
lka,lka,2009,529500
lka,lka,2010,434900
lka,lka,2011,282978
lka,lka,2012,138092
lka,lka,2013,82882
lka,lka,2014,31205
lka,lka,2015,53046
lka,lka,2016,52175
lka,lka,2017,41316
lka,lka,2018,40743
lka,ltu,2000,2
lka,ltu,2001,4
lka,ltu,2002,5
lka,ltu,2003,5
lka,ltu,2004,1
lka,ltu,2005,2
lka,ltu,2006,1
lka,ltu,2007,1
lka,ltu,2008,7
lka,ltu,2009,23
lka,ltu,2010,7
lka,ltu,2011,7
lka,ltu,2012,7
lka,ltu,2013,7
lka,ltu,2014,7
lka,ltu,2015,9
lka,ltu,2016,9
lka,ltu,2017,23
lka,ltu,2018,24
lka,lux,2010,1
lka,lux,2013,2
lka,lux,2014,2
lka,lux,2015,3
lka,lux,2016,5
lka,lux,2017,5
lka,lux,2018,5
lka,lva,2008,2
lka,lva,2009,2
lka,lva,2010,2
lka,lva,2011,2
lka,lva,2012,2
lka,lva,2013,3
lka,lva,2014,5
lka,lva,2015,2
lka,lva,2016,8
lka,mar,2008,1
lka,mar,2009,1
lka,mar,2010,1
lka,mar,2011,1
lka,mar,2012,2
lka,mar,2013,1
lka,mda,2016,3
lka,mex,1998,4
lka,mex,1999,4
lka,mex,2000,10
lka,mex,2001,27
lka,mex,2002,19
lka,mex,2003,9
lka,mex,2004,6
lka,mex,2005,12
lka,mex,2006,6
lka,mex,2007,5
lka,mex,2008,6
lka,mex,2009,25
lka,mex,2010,46
lka,mex,2011,67
lka,mex,2012,24
lka,mex,2013,29
lka,mex,2014,30
lka,mex,2015,29
lka,mex,2016,29
lka,mex,2017,29
lka,mex,2018,35
lka,mkd,2012,1
lka,mli,2014,1
lka,mli,2015,4
lka,mlt,1995,5
lka,mlt,1996,5
lka,mlt,2000,5
lka,mlt,2001,12
lka,mlt,2002,12
lka,mlt,2003,12
lka,mlt,2004,12
lka,mlt,2005,14
lka,mlt,2006,14
lka,mlt,2007,14
lka,mlt,2008,19
lka,mlt,2009,19
lka,mlt,2010,14
lka,mlt,2011,7
lka,mlt,2012,7
lka,mlt,2013,7
lka,mlt,2014,7
lka,mlt,2015,8
lka,mlt,2016,7
lka,mlt,2017,7
lka,mlt,2018,14
lka,moz,2000,1
lka,moz,2001,2
lka,moz,2002,2
lka,moz,2003,2
lka,msr,2010,14
lka,msr,2011,5
lka,msr,2012,5
lka,mwi,2012,1
lka,mys,1993,6
lka,mys,1994,9
lka,mys,1995,5
lka,mys,1996,9
lka,mys,1997,1
lka,mys,1998,1
lka,mys,1999,1
lka,mys,2000,2
lka,mys,2001,3
lka,mys,2002,5
lka,mys,2003,146
lka,mys,2004,380
lka,mys,2005,468
lka,mys,2006,453
lka,mys,2007,1330
lka,mys,2008,2189
lka,mys,2009,2970
lka,mys,2010,4006
lka,mys,2011,4495
lka,mys,2012,3956
lka,mys,2013,3722
lka,mys,2014,3915
lka,mys,2015,3073
lka,mys,2016,2210
lka,mys,2017,2039
lka,mys,2018,1739
lka,nga,1985,150
lka,nga,1986,160
lka,nga,1987,160
lka,nga,1988,160
lka,nga,1993,22
lka,nga,1994,21
lka,nga,1997,20
lka,nga,1998,20
lka,nga,2001,24
lka,nga,2002,24
lka,nga,2003,25
lka,nga,2004,25
lka,nga,2005,13
lka,nga,2006,13
lka,nga,2007,13
lka,nga,2008,13
lka,nga,2009,16
lka,nga,2010,16
lka,nga,2011,16
lka,nga,2012,15
lka,nga,2014,2
lka,nga,2015,2
lka,nga,2016,2
lka,nld,1992,860
lka,nld,1993,1032
lka,nld,1994,1456
lka,nld,1995,1716
lka,nld,1996,1850
lka,nld,1997,1972
lka,nld,1998,2064
lka,nld,1999,2098
lka,nld,2000,3267
lka,nld,2001,3235
lka,nld,2002,2676
lka,nld,2003,2222
lka,nld,2004,1667
lka,nld,2005,1209
lka,nld,2006,1020
lka,nld,2007,743
lka,nld,2008,644
lka,nld,2009,882
lka,nld,2010,855
lka,nld,2011,846
lka,nld,2012,784
lka,nld,2013,727
lka,nld,2014,772
lka,nld,2015,764
lka,nld,2016,745
lka,nld,2017,712
lka,nld,2018,689
lka,nor,1997,1861
lka,nor,1998,1945
lka,nor,1999,2296
lka,nor,2000,2095
lka,nor,2001,1531
lka,nor,2002,1332
lka,nor,2003,1077
lka,nor,2004,921
lka,nor,2005,704
lka,nor,2006,696
lka,nor,2007,675
lka,nor,2008,990
lka,nor,2009,959
lka,nor,2010,778
lka,nor,2011,441
lka,nor,2012,424
lka,nor,2013,380
lka,nor,2014,349
lka,nor,2015,307
lka,nor,2016,290
lka,nor,2017,231
lka,nor,2018,179
lka,npl,1998,3
lka,npl,1999,3
lka,npl,2000,6
lka,npl,2001,8
lka,npl,2002,7
lka,npl,2003,7
lka,npl,2004,2
lka,npl,2005,2
lka,npl,2006,2
lka,npl,2007,2
lka,npl,2008,2
lka,npl,2009,9
lka,npl,2010,2
lka,npl,2011,12
lka,npl,2012,12
lka,npl,2013,17
lka,npl,2014,26
lka,npl,2015,24
lka,npl,2016,22
lka,npl,2017,24
lka,npl,2018,20
lka,nru,2012,216
lka,nru,2013,219
lka,nru,2014,121
lka,nru,2015,39
lka,nru,2016,39
lka,nru,2017,129
lka,nru,2018,156
lka,nzl,1995,55
lka,nzl,1996,80
lka,nzl,1997,91
lka,nzl,1998,86
lka,nzl,1999,156
lka,nzl,2000,199
lka,nzl,2001,122
lka,nzl,2002,178
lka,nzl,2003,251
lka,nzl,2004,254
lka,nzl,2005,222
lka,nzl,2006,141
lka,nzl,2007,203
lka,nzl,2008,218
lka,nzl,2009,246
lka,nzl,2010,248
lka,nzl,2011,155
lka,nzl,2012,119
lka,nzl,2013,111
lka,nzl,2014,100
lka,nzl,2015,103
lka,nzl,2016,99
lka,nzl,2017,97
lka,nzl,2018,93
lka,omn,2005,1
lka,omn,2006,1
lka,omn,2007,1
lka,omn,2008,1
lka,pak,1997,2
lka,pak,1998,5
lka,pak,1999,5
lka,pak,2000,11
lka,pak,2001,9
lka,pak,2002,9
lka,pak,2006,3
lka,pak,2007,3
lka,pak,2008,8
lka,pan,2010,2
lka,pan,2011,1
lka,pan,2012,1
lka,pan,2013,1
lka,pan,2014,1
lka,pan,2015,1
lka,pan,2016,1
lka,pan,2018,8
lka,per,2011,4
lka,per,2012,14
lka,per,2013,15
lka,per,2014,7
lka,per,2015,7
lka,per,2016,7
lka,per,2017,7
lka,per,2018,6
lka,phl,1993,61
lka,phl,1995,24
lka,phl,1996,23
lka,phl,1997,26
lka,phl,1998,34
lka,phl,1999,28
lka,phl,2000,32
lka,phl,2001,30
lka,phl,2002,31
lka,phl,2003,10
lka,phl,2004,12
lka,phl,2005,11
lka,phl,2006,11
lka,phl,2007,11
lka,phl,2008,16
lka,phl,2009,11
lka,phl,2010,10
lka,phl,2011,9
lka,phl,2012,8
lka,phl,2013,8
lka,phl,2014,17
lka,phl,2015,17
lka,phl,2016,21
lka,phl,2017,20
lka,phl,2018,20
lka,png,2007,1
lka,png,2008,1
lka,png,2009,7
lka,png,2010,4
lka,png,2011,4
lka,png,2012,85
lka,png,2013,126
lka,png,2014,24
lka,png,2015,3
lka,png,2017,21
lka,png,2018,21
lka,pol,1997,56
lka,pol,1998,64
lka,pol,1999,65
lka,pol,2000,66
lka,pol,2001,68
lka,pol,2002,92
lka,pol,2003,89
lka,pol,2004,73
lka,pol,2005,65
lka,pol,2006,30
lka,pol,2007,68
lka,pol,2008,64
lka,pol,2009,58
lka,pol,2010,64
lka,pol,2011,62
lka,pol,2012,55
lka,pol,2013,53
lka,pol,2014,60
lka,pol,2015,59
lka,pol,2016,55
lka,pol,2017,49
lka,pol,2018,49
lka,prt,1996,4
lka,prt,1997,4
lka,prt,1998,4
lka,prt,1999,18
lka,prt,2000,4
lka,prt,2001,3
lka,prt,2002,3
lka,prt,2004,1
lka,prt,2005,1
lka,prt,2006,1
lka,prt,2007,1
lka,prt,2008,8
lka,prt,2009,19
lka,prt,2010,23
lka,prt,2011,21
lka,prt,2012,27
lka,prt,2013,29
lka,prt,2014,38
lka,prt,2015,44
lka,prt,2016,46
lka,prt,2017,48
lka,prt,2018,41
lka,pry,2014,1
lka,pry,2015,1
lka,pry,2016,1
lka,qat,2003,1
lka,qat,2010,1
lka,qat,2011,2
lka,qat,2012,2
lka,rou,1993,124
lka,rou,1994,124
lka,rou,1997,1
lka,rou,1998,1
lka,rou,1999,1
lka,rou,2000,1
lka,rou,2001,1
lka,rou,2002,1
lka,rou,2003,1
lka,rou,2004,2
lka,rou,2005,5
lka,rou,2006,1
lka,rou,2007,5
lka,rou,2008,15
lka,rou,2009,6
lka,rou,2010,4
lka,rou,2011,7
lka,rou,2012,3
lka,rou,2013,2
lka,rou,2014,1
lka,rou,2015,2
lka,rou,2016,4
lka,rou,2017,7
lka,rus,2005,2
lka,rus,2006,2
lka,rus,2007,1
lka,rus,2008,3
lka,rus,2009,2
lka,rus,2010,6
lka,rus,2011,3
lka,rus,2012,1
lka,rus,2013,1
lka,rus,2014,1
lka,rus,2015,1
lka,sau,1986,100
lka,sau,2005,1
lka,sau,2006,1
lka,sau,2007,1
lka,sau,2008,1
lka,sau,2009,1
lka,sen,1993,15
lka,sen,1995,10
lka,sen,1996,10
lka,sen,1997,1
lka,sen,2000,7
lka,sen,2001,13
lka,sen,2002,65
lka,sen,2003,54
lka,sen,2004,60
lka,sen,2005,63
lka,sen,2006,71
lka,sen,2007,79
lka,sen,2008,81
lka,sen,2009,81
lka,sen,2010,81
lka,sen,2011,81
lka,sen,2012,81
lka,sen,2013,81
lka,sen,2014,81
lka,sen,2015,81
lka,sen,2016,82
lka,sen,2017,87
lka,sen,2018,6
lka,serbia_kosovo,2011,1
lka,sgp,1993,10
lka,sgp,1994,3
lka,sgp,1995,7
lka,sgp,1996,5
lka,sgp,1999,1
lka,sgp,2001,3
lka,sgp,2002,1
lka,sgp,2006,4
lka,sgp,2007,5
lka,sgp,2008,1
lka,slv,2006,2
lka,slv,2007,2
lka,som,2006,1
lka,som,2007,1
lka,svk,2000,31
lka,svk,2001,22
lka,svk,2002,56
lka,svk,2003,15
lka,svk,2004,1
lka,svk,2005,1
lka,svk,2006,1
lka,svk,2007,1
lka,svn,2000,16
lka,svn,2001,1
lka,svn,2005,4
lka,svn,2008,1
lka,svn,2009,6
lka,svn,2010,1
lka,svn,2011,2
lka,svn,2012,1
lka,svn,2013,2
lka,svn,2014,1
lka,swe,1990,124
lka,swe,1991,343
lka,swe,1992,457
lka,swe,1993,489
lka,swe,1994,518
lka,swe,1995,518
lka,swe,1996,520
lka,swe,1997,534
lka,swe,1998,540
lka,swe,1999,466
lka,swe,2000,419
lka,swe,2001,208
lka,swe,2002,142
lka,swe,2003,110
lka,swe,2004,92
lka,swe,2005,105
lka,swe,2006,103
lka,swe,2007,67
lka,swe,2008,70
lka,swe,2009,93
lka,swe,2010,92
lka,swe,2011,60
lka,swe,2012,53
lka,swe,2013,67
lka,swe,2014,79
lka,swe,2015,85
lka,swe,2016,87
lka,swe,2017,87
lka,swe,2018,85
lka,swz,1995,7
lka,swz,1996,7
lka,swz,1997,8
lka,swz,1998,9
lka,swz,1999,9
lka,swz,2000,17
lka,swz,2001,23
lka,swz,2002,23
lka,swz,2003,45
lka,swz,2004,45
lka,swz,2005,45
lka,swz,2006,45
lka,swz,2007,45
lka,swz,2008,44
lka,swz,2009,48
lka,swz,2010,17
lka,swz,2011,17
lka,swz,2012,1
lka,swz,2013,1
lka,swz,2014,2
lka,swz,2015,3
lka,swz,2016,3
lka,syr,2001,1
lka,syr,2002,1
lka,syr,2003,1
lka,syr,2006,5
lka,syr,2007,6
lka,syr,2013,1
lka,syr,2014,8
lka,syr,2015,8
lka,syr,2016,5
lka,tgo,2006,1
lka,tgo,2007,2
lka,tgo,2008,71
lka,tgo,2009,5
lka,tgo,2010,4
lka,tgo,2011,9
lka,tgo,2012,9
lka,tgo,2013,2
lka,tgo,2014,2
lka,tgo,2015,8
lka,tgo,2016,8
lka,tgo,2017,6
lka,tha,1993,242
lka,tha,1994,202
lka,tha,1995,184
lka,tha,1996,171
lka,tha,1997,173
lka,tha,1998,165
lka,tha,1999,57
lka,tha,2000,69
lka,tha,2001,68
lka,tha,2002,77
lka,tha,2003,65
lka,tha,2004,55
lka,tha,2005,78
lka,tha,2006,133
lka,tha,2007,421
lka,tha,2008,510
lka,tha,2009,883
lka,tha,2010,714
lka,tha,2011,432
lka,tha,2012,266
lka,tha,2013,229
lka,tha,2014,362
lka,tha,2015,308
lka,tha,2016,247
lka,tha,2017,209
lka,tha,2018,166
lka,tjk,2008,2
lka,tjk,2009,1
lka,tjk,2010,1
lka,tjk,2011,1
lka,tls,2002,4
lka,tls,2003,4
lka,tls,2008,12
lka,tls,2009,5
lka,tls,2010,1
lka,tto,2008,2
lka,tto,2009,2
lka,tto,2010,1
lka,tto,2011,2
lka,tto,2012,3
lka,tto,2013,2
lka,tto,2014,3
lka,tto,2015,2
lka,tto,2016,3
lka,tun,2013,1
lka,tun,2014,1
lka,tur,2000,2
lka,tur,2001,15
lka,tur,2002,11
lka,tur,2003,10
lka,tur,2004,6
lka,tur,2005,12
lka,tur,2006,65
lka,tur,2007,66
lka,tur,2008,66
lka,tur,2009,63
lka,tur,2010,44
lka,tur,2011,28
lka,tur,2012,22
lka,tur,2013,27
lka,tur,2014,31
lka,tur,2015,24
lka,tur,2016,22
lka,tur,2017,21
lka,tur,2018,24
lka,uga,2000,2
lka,uga,2001,5
lka,uga,2002,4
lka,ukr,1994,413
lka,ukr,1995,2
lka,ukr,1996,28
lka,ukr,1997,49
lka,ukr,1998,95
lka,ukr,1999,7
lka,ukr,2000,5
lka,ukr,2001,7
lka,ukr,2002,4
lka,ukr,2003,31
lka,ukr,2004,59
lka,ukr,2005,32
lka,ukr,2006,24
lka,ukr,2007,25
lka,ukr,2008,49
lka,ukr,2009,35
lka,ukr,2010,51
lka,ukr,2011,57
lka,ukr,2012,63
lka,ukr,2013,61
lka,ukr,2014,74
lka,ukr,2015,73
lka,ukr,2016,68
lka,ukr,2017,72
lka,ukr,2018,73
lka,usa,1988,2
lka,usa,1989,6
lka,usa,1990,16
lka,usa,1991,19
lka,usa,1992,63
lka,usa,1993,78
lka,usa,1994,136
lka,usa,1995,229
lka,usa,1996,301
lka,usa,1997,418
lka,usa,1998,681
lka,usa,1999,894
lka,usa,2000,1384
lka,usa,2001,1776
lka,usa,2002,1786
lka,usa,2003,1290
lka,usa,2004,1091
lka,usa,2005,1059
lka,usa,2006,2108
lka,usa,2007,2086
lka,usa,2008,1994
lka,usa,2009,1908
lka,usa,2010,1530
lka,usa,2011,1369
lka,usa,2012,1346
lka,usa,2013,1593
lka,usa,2014,2068
lka,usa,2015,2308
lka,usa,2016,2490
lka,usa,2017,2815
lka,usa,2018,2905
lka,ven,1993,3
lka,vgb,2009,6
lka,vgb,2010,2
lka,vgb,2011,2
lka,vgb,2012,2
lka,vut,2008,4
lka,vut,2009,3
lka,vut,2010,3
lka,wsm,2015,3
lka,wsm,2016,3
lka,yem,2007,1
lka,zaf,2000,9
lka,zaf,2001,9
lka,zaf,2002,15
lka,zaf,2003,25
lka,zaf,2004,25
lka,zaf,2005,29
lka,zaf,2007,33
lka,zaf,2008,33
lka,zaf,2011,11
lka,zaf,2012,21
lka,zaf,2013,22
lka,zaf,2014,30
lka,zaf,2015,44
lka,zaf,2016,33
lka,zaf,2018,7
lka,zwe,2004,5
lso,aus,1994,1
lso,bel,2014,1
lso,ben,2011,1
lso,bra,2015,3
lso,bra,2016,3
lso,bwa,1971,60
lso,bwa,1974,110
lso,bwa,1975,190
lso,bwa,1977,90
lso,bwa,1978,160
lso,bwa,1979,230
lso,bwa,1980,70
lso,bwa,1981,80
lso,bwa,1986,50
lso,bwa,1993,58
lso,bwa,1995,1
lso,can,1996,2
lso,can,1997,2
lso,can,1998,2
lso,can,1999,2
lso,can,2000,2
lso,can,2001,6
lso,can,2007,1
lso,can,2008,3
lso,can,2009,8
lso,can,2010,8
lso,can,2011,6
lso,can,2012,5
lso,can,2013,5
lso,can,2014,6
lso,can,2015,6
lso,can,2016,1
lso,che,2011,1
lso,deu,2002,3
lso,deu,2003,3
lso,deu,2004,4
lso,deu,2005,3
lso,deu,2006,6
lso,deu,2007,4
lso,deu,2008,4
lso,deu,2009,2
lso,deu,2010,2
lso,deu,2011,2
lso,deu,2012,1
lso,deu,2015,1
lso,dnk,1989,4
lso,dnk,1990,4
lso,dnk,1991,4
lso,dnk,1997,1
lso,dnk,1998,1
lso,dnk,1999,1
lso,dnk,2000,1
lso,dnk,2001,1
lso,dnk,2002,1
lso,dnk,2003,1
lso,dnk,2004,1
lso,dnk,2005,1
lso,dnk,2006,1
lso,gbr,2012,1
lso,gbr,2013,1
lso,gbr,2014,2
lso,gbr,2015,2
lso,gbr,2016,1
lso,ind,2014,1
lso,irl,2003,1
lso,irl,2004,4
lso,irl,2005,1
lso,irl,2006,1
lso,irl,2007,2
lso,irl,2008,5
lso,irl,2009,3
lso,irl,2010,4
lso,irl,2011,4
lso,irl,2012,5
lso,irl,2013,4
lso,irl,2014,8
lso,irl,2015,6
lso,irl,2016,7
lso,isr,2018,6
lso,ita,2012,1
lso,ita,2013,1
lso,ita,2014,1
lso,ita,2015,1
lso,ita,2016,2
lso,ita,2018,17
lso,kor,2013,1
lso,kor,2014,4
lso,kor,2015,2
lso,nam,2011,1
lso,nam,2012,1
lso,nam,2013,1
lso,tha,2003,1
lso,usa,2000,2
lso,usa,2001,2
lso,usa,2002,5
lso,usa,2003,4
lso,usa,2004,4
lso,usa,2005,8
lso,usa,2006,5
lso,usa,2007,1
lso,usa,2008,1
lso,usa,2009,1
lso,usa,2012,3
lso,usa,2013,5
lso,usa,2014,5
lso,usa,2015,6
lso,usa,2016,6
lso,usa,2017,6
lso,usa,2018,6
lso,zaf,2007,12
lso,zaf,2008,12
lso,zaf,2010,2
lso,zaf,2011,160
lso,zaf,2012,281
lso,zaf,2013,678
lso,zaf,2014,655
lso,zaf,2015,1084
lso,zaf,2016,690
lso,zmb,1975,120
ltu,arg,1998,1
ltu,arg,1999,1
ltu,arg,2000,2
ltu,arg,2001,2
ltu,arg,2002,2
ltu,arg,2003,2
ltu,arg,2004,2
ltu,arg,2005,2
ltu,arg,2006,2
