asylum_residence,displacement_type,time,displaced_population
cod,refugees,2011,152749.0
cod,refugees,2012,65109.0
cod,refugees,2013,113362.0
cod,refugees,2014,119754.0
cod,refugees,2015,383095.0
cod,refugees,2016,451956.0
cod,refugees,2017,537078.0
cod,refugees,2018,529045.0
cod,returned_idps,2006,490000.0
cod,returned_idps,2007,1000000.0
cod,returned_idps,2009,78859.0
cod,returned_idps,2010,460754.0
cod,returned_idps,2011,822688.0
cod,returned_idps,2012,304596.0
cod,returned_idps,2013,595200.0
cod,returned_idps,2014,561073.0
cod,returned_idps,2015,736837.0
cod,returned_idps,2016,619600.0
cod,returned_idps,2017,255635.0
cod,returned_refugees,1965,1300.0
cod,returned_refugees,1969,250.0
cod,returned_refugees,1970,4000.0
cod,returned_refugees,1971,10000.0
cod,returned_refugees,1972,15000.0
cod,returned_refugees,1973,36010.0
cod,returned_refugees,1978,60330.0
cod,returned_refugees,1979,70000.0
cod,returned_refugees,1980,230000.0
cod,returned_refugees,1981,40000.0
cod,returned_refugees,1982,123800.0
cod,returned_refugees,1983,3110.0
cod,returned_refugees,1984,16190.0
cod,returned_refugees,1985,59140.0
cod,returned_refugees,1986,2770.0
cod,returned_refugees,1987,16050.0
cod,returned_refugees,1988,1810.0
cod,returned_refugees,1989,5880.0
cod,returned_refugees,1990,7000.0
cod,returned_refugees,1991,35210.0
cod,returned_refugees,1992,114840.0
cod,returned_refugees,1993,10609.0
cod,returned_refugees,1994,455017.0
cod,returned_refugees,1995,102598.0
cod,returned_refugees,1996,882617.0
cod,returned_refugees,1997,243592.0
cod,returned_refugees,1998,51677.0
cod,returned_refugees,1999,108251.0
cod,returned_refugees,2000,36255.0
cod,returned_refugees,2001,28125.0
cod,returned_refugees,2002,49656.0
cod,returned_refugees,2003,104157.0
cod,returned_refugees,2004,46313.0
cod,returned_refugees,2005,47435.0
cod,returned_refugees,2006,47735.0
cod,returned_refugees,2007,20380.0
cod,returned_refugees,2008,20942.0
cod,returned_refugees,2009,14902.0
cod,returned_refugees,2010,14455.0
cod,returned_refugees,2011,13872.0
cod,returned_refugees,2012,26829.0
cod,returned_refugees,2013,8697.0
cod,returned_refugees,2014,19030.0
cod,returned_refugees,2015,10822.0
cod,returned_refugees,2016,21881.0
cod,returned_refugees,2017,28.0
cod,returned_refugees,2018,6628.0
cog,asylum_seekers,2000,878.0
cog,asylum_seekers,2001,2447.0
cog,asylum_seekers,2002,2761.0
cog,asylum_seekers,2003,3224.0
cog,asylum_seekers,2004,3232.0
cog,asylum_seekers,2005,3486.0
cog,asylum_seekers,2006,4289.0
cog,asylum_seekers,2007,4793.0
cog,asylum_seekers,2008,3255.0
cog,asylum_seekers,2009,4920.0
cog,asylum_seekers,2010,5524.0
cog,asylum_seekers,2011,3011.0
cog,asylum_seekers,2012,3319.0
cog,asylum_seekers,2013,2651.0
cog,asylum_seekers,2014,3199.0
cog,asylum_seekers,2015,4342.0
cog,asylum_seekers,2016,6675.0
cog,asylum_seekers,2017,7082.0
cog,asylum_seekers,2018,9166.0
cog,internally_displaced_persons,2006,3492.0
cog,internally_displaced_persons,2016,15303.0
cog,internally_displaced_persons,2017,107828.0
cog,internally_displaced_persons,2018,138000.0
cog,others_of_concern,2011,334.0
cog,others_of_concern,2012,980.0
cog,others_of_concern,2013,1055.0
cog,others_of_concern,2014,1050.0
cog,others_of_concern,2015,2854.0
cog,others_of_concern,2016,3152.0
cog,others_of_concern,2017,3851.0
cog,others_of_concern,2018,12399.0
cog,refugees,1969,500.0
cog,refugees,1970,500.0
cog,refugees,1974,10000.0
cog,refugees,1975,5000.0
cog,refugees,1978,150.0
cog,refugees,1983,1000.0
cog,refugees,1984,1000.0
cog,refugees,1985,1200.0
cog,refugees,1986,1580.0
cog,refugees,1987,2120.0
cog,refugees,1988,2160.0
cog,refugees,1989,3401.0
cog,refugees,1990,2990.0
cog,refugees,1991,3395.0
cog,refugees,1992,3385.0
cog,refugees,1993,13646.0
cog,refugees,1994,15522.0
cog,refugees,1995,19404.0
cog,refugees,1996,20451.0
cog,refugees,1997,20697.0
cog,refugees,1998,27174.0
cog,refugees,1999,39870.0
cog,refugees,2000,123190.0
cog,refugees,2001,119147.0
cog,refugees,2002,109201.0
cog,refugees,2003,91362.0
cog,refugees,2004,68536.0
cog,refugees,2005,66075.0
cog,refugees,2006,55788.0
cog,refugees,2007,38472.0
cog,refugees,2008,24779.0
cog,refugees,2009,111411.0
cog,refugees,2010,133112.0
cog,refugees,2011,141232.0
cog,refugees,2012,98455.0
cog,refugees,2013,51037.0
cog,refugees,2014,54842.0
cog,refugees,2015,44955.0
cog,refugees,2016,46457.0
cog,refugees,2017,48494.0
cog,refugees,2018,37476.0
cog,returned_idps,2006,1008.0
cog,returned_refugees,1978,850.0
cog,returned_refugees,1981,80.0
cog,returned_refugees,1988,50.0
cog,returned_refugees,1989,90.0
cog,returned_refugees,1990,50.0
cog,returned_refugees,1991,200.0
cog,returned_refugees,1992,180.0
cog,returned_refugees,1993,111.0
cog,returned_refugees,1995,29.0
cog,returned_refugees,1997,1755.0
cog,returned_refugees,1998,1047.0
cog,returned_refugees,1999,849.0
cog,returned_refugees,2000,1412.0
cog,returned_refugees,2001,2385.0
cog,returned_refugees,2002,40.0
cog,returned_refugees,2003,7931.0
cog,returned_refugees,2004,1162.0
cog,returned_refugees,2005,8079.0
cog,returned_refugees,2006,10630.0
cog,returned_refugees,2007,21754.0
cog,returned_refugees,2008,13600.0
cog,returned_refugees,2009,128.0
cog,returned_refugees,2010,59.0
cog,returned_refugees,2011,818.0
cog,returned_refugees,2012,46595.0
cog,returned_refugees,2013,62937.0
cog,returned_refugees,2014,10278.0
cog,returned_refugees,2015,276.0
cog,returned_refugees,2016,22.0
cog,returned_refugees,2017,5.0
col,asylum_seekers,2000,12.0
col,asylum_seekers,2001,17.0
col,asylum_seekers,2002,12.0
col,asylum_seekers,2003,13.0
col,asylum_seekers,2004,36.0
col,asylum_seekers,2005,41.0
col,asylum_seekers,2006,77.0
col,asylum_seekers,2007,88.0
col,asylum_seekers,2008,82.0
col,asylum_seekers,2009,116.0
col,asylum_seekers,2010,167.0
col,asylum_seekers,2011,120.0
col,asylum_seekers,2012,77.0
col,asylum_seekers,2013,71.0
col,asylum_seekers,2014,170.0
col,asylum_seekers,2015,115.0
col,asylum_seekers,2016,386.0
col,asylum_seekers,2017,524.0
col,asylum_seekers,2018,2846.0
col,internally_displaced_persons,2000,525000.0
col,internally_displaced_persons,2001,720000.0
col,internally_displaced_persons,2002,950000.0
col,internally_displaced_persons,2003,1244072.0
col,internally_displaced_persons,2004,2000000.0
col,internally_displaced_persons,2005,2000000.0
col,internally_displaced_persons,2006,3000000.0
col,internally_displaced_persons,2007,3000000.0
col,internally_displaced_persons,2008,3000000.0
col,internally_displaced_persons,2009,3303979.0
col,internally_displaced_persons,2010,3672054.0
col,internally_displaced_persons,2011,3888309.0
col,internally_displaced_persons,2012,3943509.0
col,internally_displaced_persons,2013,5368138.0
col,internally_displaced_persons,2014,6044151.0
col,internally_displaced_persons,2015,6939067.0
col,internally_displaced_persons,2016,7410816.0
col,internally_displaced_persons,2017,7677609.0
col,internally_displaced_persons,2018,7816472.0
col,others_of_concern,2017,68734.0
col,others_of_concern,2018,1171552.0
col,refugees,1970,1500.0
col,refugees,1971,1400.0
col,refugees,1972,1350.0
col,refugees,1973,1450.0
col,refugees,1974,1200.0
col,refugees,1977,1800.0
col,refugees,1978,1500.0
col,refugees,1979,2000.0
col,refugees,1980,2000.0
col,refugees,1981,1800.0
col,refugees,1982,150.0
col,refugees,1983,210.0
col,refugees,1984,330.0
col,refugees,1985,400.0
col,refugees,1986,240.0
col,refugees,1987,680.0
col,refugees,1988,720.0
col,refugees,1989,700.0
col,refugees,1990,460.0
col,refugees,1991,450.0
col,refugees,1992,478.0
col,refugees,1993,298.0
col,refugees,1994,316.0
col,refugees,1995,218.0
col,refugees,1996,220.0
col,refugees,1997,223.0
col,refugees,1998,226.0
col,refugees,1999,230.0
col,refugees,2000,239.0
col,refugees,2001,210.0
col,refugees,2002,205.0
col,refugees,2003,186.0
col,refugees,2004,141.0
col,refugees,2005,155.0
col,refugees,2006,143.0
col,refugees,2007,168.0
col,refugees,2008,170.0
col,refugees,2009,196.0
col,refugees,2010,212.0
col,refugees,2011,219.0
col,refugees,2012,219.0
col,refugees,2013,224.0
col,refugees,2014,213.0
col,refugees,2015,226.0
col,refugees,2016,258.0
col,refugees,2017,244.0
col,refugees,2018,274.0
col,returned_refugees,1990,110.0
col,returned_refugees,1991,60.0
col,returned_refugees,1993,12.0
col,returned_refugees,1994,17.0
col,returned_refugees,1995,6.0
col,returned_refugees,1999,3.0
col,returned_refugees,2000,265.0
col,returned_refugees,2001,11.0
col,returned_refugees,2002,1.0
col,returned_refugees,2003,120.0
col,returned_refugees,2006,6.0
col,returned_refugees,2007,6.0
col,returned_refugees,2017,194.0
col,returned_refugees,2018,23897.0
col,stateless_persons,2005,9.0
col,stateless_persons,2006,9.0
col,stateless_persons,2007,11.0
col,stateless_persons,2008,11.0
col,stateless_persons,2009,11.0
col,stateless_persons,2010,11.0
col,stateless_persons,2011,12.0
col,stateless_persons,2012,12.0
col,stateless_persons,2013,12.0
col,stateless_persons,2014,12.0
col,stateless_persons,2015,12.0
col,stateless_persons,2016,11.0
col,stateless_persons,2017,11.0
col,stateless_persons,2018,11.0
com,refugees,1999,9.0
com,refugees,2000,11.0
com,refugees,2001,13.0
com,refugees,2005,1.0
com,refugees,2006,1.0
com,returned_refugees,1990,60.0
com,returned_refugees,1992,350.0
com,returned_refugees,2000,1.0
com,returned_refugees,2002,3.0
cpv,refugees,1991,3.0
cpv,refugees,1992,2.0
cpv,returned_refugees,1993,1.0
cpv,returned_refugees,1999,456.0
cpv,returned_refugees,2000,73.0
cpv,returned_refugees,2005,1.0
cpv,stateless_persons,2014,115.0
cpv,stateless_persons,2015,115.0
cpv,stateless_persons,2016,115.0
cpv,stateless_persons,2017,115.0
cpv,stateless_persons,2018,115.0
cri,asylum_seekers,2000,1089.0
cri,asylum_seekers,2001,2587.0
cri,asylum_seekers,2002,86.0
cri,asylum_seekers,2003,77.0
cri,asylum_seekers,2004,223.0
cri,asylum_seekers,2005,223.0
cri,asylum_seekers,2006,332.0
cri,asylum_seekers,2007,511.0
cri,asylum_seekers,2008,463.0
cri,asylum_seekers,2009,587.0
cri,asylum_seekers,2010,375.0
cri,asylum_seekers,2011,455.0
cri,asylum_seekers,2012,634.0
cri,asylum_seekers,2013,616.0
cri,asylum_seekers,2014,1774.0
cri,asylum_seekers,2015,3283.0
cri,asylum_seekers,2016,3646.0
cri,asylum_seekers,2017,7405.0
cri,asylum_seekers,2018,32567.0
cri,others_of_concern,2006,5055.0
cri,others_of_concern,2018,40.0
cri,refugees,1972,700.0
cri,refugees,1974,200.0
cri,refugees,1977,3500.0
cri,refugees,1978,133000.0
cri,refugees,1979,18610.0
cri,refugees,1980,10060.0
cri,refugees,1981,15000.0
cri,refugees,1982,16360.0
cri,refugees,1983,16910.0
cri,refugees,1984,16910.0
cri,refugees,1985,24000.0
cri,refugees,1986,31200.0
cri,refugees,1987,31600.0
cri,refugees,1988,278800.0
cri,refugees,1989,278800.0
cri,refugees,1990,276210.0
cri,refugees,1991,117492.0
cri,refugees,1992,114392.0
cri,refugees,1993,24834.0
cri,refugees,1994,24630.0
cri,refugees,1995,24226.0
cri,refugees,1996,23176.0
cri,refugees,1997,23114.0
cri,refugees,1998,22986.0
cri,refugees,1999,22903.0
cri,refugees,2000,5519.0
cri,refugees,2001,8104.0
cri,refugees,2002,12433.0
cri,refugees,2003,13508.0
cri,refugees,2004,10413.0
cri,refugees,2005,11253.0
cri,refugees,2006,11515.0
cri,refugees,2007,17190.0
cri,refugees,2008,18136.0
cri,refugees,2009,19116.0
cri,refugees,2010,19505.0
cri,refugees,2011,20057.0
cri,refugees,2012,20449.0
cri,refugees,2013,20569.0
cri,refugees,2014,20744.0
cri,refugees,2015,3616.0
cri,refugees,2016,4180.0
cri,refugees,2017,4468.0
cri,refugees,2018,4511.0
cri,returned_refugees,1979,35000.0
cri,returned_refugees,1980,15000.0
cri,returned_refugees,1982,240.0
cri,returned_refugees,1984,300.0
cri,returned_refugees,1987,260.0
cri,returned_refugees,1988,760.0
cri,returned_refugees,1989,1110.0
cri,returned_refugees,1990,6810.0
cri,returned_refugees,1991,5640.0
cri,returned_refugees,1992,2240.0
cri,returned_refugees,1993,355.0
cri,returned_refugees,1994,19.0
cri,returned_refugees,1995,4.0
cri,returned_refugees,1996,1131.0
cri,returned_refugees,1998,56.0
cri,returned_refugees,1999,25.0
cri,returned_refugees,2000,8.0
cri,returned_refugees,2001,8.0
cri,returned_refugees,2002,3.0
cri,returned_refugees,2008,2.0
cri,returned_refugees,2010,40.0
cri,returned_refugees,2011,5.0
cri,returned_refugees,2012,4.0
cri,returned_refugees,2013,1.0
cri,stateless_persons,2014,1200.0
cri,stateless_persons,2015,1806.0
cri,stateless_persons,2016,127.0
cri,stateless_persons,2017,71.0
cri,stateless_persons,2018,82.0
cub,asylum_seekers,2000,13.0
cub,asylum_seekers,2001,15.0
cub,asylum_seekers,2002,3.0
cub,asylum_seekers,2003,6.0
cub,asylum_seekers,2004,5.0
cub,asylum_seekers,2005,32.0
cub,asylum_seekers,2006,27.0
cub,asylum_seekers,2007,14.0
cub,asylum_seekers,2008,10.0
cub,asylum_seekers,2009,5.0
cub,asylum_seekers,2010,11.0
cub,asylum_seekers,2011,2.0
cub,asylum_seekers,2012,3.0
cub,asylum_seekers,2013,1.0
cub,asylum_seekers,2014,11.0
cub,asylum_seekers,2015,25.0
cub,asylum_seekers,2016,27.0
cub,asylum_seekers,2017,13.0
cub,asylum_seekers,2018,21.0
cub,others_of_concern,1998,2.0
cub,others_of_concern,1999,1.0
cub,refugees,1974,1300.0
cub,refugees,1977,2600.0
cub,refugees,1978,4000.0
cub,refugees,1979,3060.0
cub,refugees,1980,2970.0
cub,refugees,1981,2000.0
cub,refugees,1982,2000.0
cub,refugees,1983,2000.0
cub,refugees,1984,2000.0
cub,refugees,1985,2000.0
cub,refugees,1986,2000.0
cub,refugees,1987,2000.0
cub,refugees,1988,2000.0
cub,refugees,1989,3990.0
cub,refugees,1990,3988.0
cub,refugees,1992,5092.0
cub,refugees,1993,3606.0
cub,refugees,1994,2002.0
cub,refugees,1995,1829.0
cub,refugees,1996,1694.0
cub,refugees,1997,1280.0
cub,refugees,1998,1067.0
cub,refugees,1999,967.0
cub,refugees,2000,954.0
cub,refugees,2001,1036.0
cub,refugees,2002,1005.0
cub,refugees,2003,836.0
cub,refugees,2004,795.0
cub,refugees,2005,706.0
cub,refugees,2006,667.0
cub,refugees,2007,615.0
cub,refugees,2008,525.0
cub,refugees,2009,454.0
cub,refugees,2010,411.0
cub,refugees,2011,384.0
cub,refugees,2012,371.0
cub,refugees,2013,384.0
cub,refugees,2014,280.0
cub,refugees,2015,303.0
cub,refugees,2016,316.0
cub,refugees,2017,338.0
cub,refugees,2018,282.0
cub,returned_refugees,1980,180.0
cub,returned_refugees,1986,120.0
cub,returned_refugees,1992,3060.0
cub,returned_refugees,1993,1807.0
cub,returned_refugees,1994,742.0
cub,returned_refugees,1995,136.0
cub,returned_refugees,1996,61.0
cub,returned_refugees,1997,1.0
cub,returned_refugees,1998,11.0
cub,returned_refugees,1999,4.0
cub,returned_refugees,2001,1.0
cub,returned_refugees,2006,2.0
cub,returned_refugees,2007,2.0
cub,returned_refugees,2008,1.0
cub,returned_refugees,2010,1.0
cub,returned_refugees,2013,1.0
cub,returned_refugees,2017,8.0
cym,asylum_seekers,2009,4.0
cym,asylum_seekers,2010,4.0
cym,asylum_seekers,2011,1.0
cym,asylum_seekers,2013,5.0
cym,asylum_seekers,2014,2.0
cym,asylum_seekers,2015,4.0
cym,asylum_seekers,2016,24.0
cym,asylum_seekers,2017,26.0
cym,asylum_seekers,2018,25.0
cym,others_of_concern,2014,45.0
cym,refugees,2009,1.0
cym,refugees,2010,1.0
cym,refugees,2011,3.0
cym,refugees,2012,3.0
cym,refugees,2013,6.0
cym,refugees,2014,6.0
cym,refugees,2015,12.0
cym,refugees,2016,18.0
cym,refugees,2017,24.0
cym,refugees,2018,29.0
cyp,asylum_seekers,2000,499.0
cyp,asylum_seekers,2001,1860.0
cyp,asylum_seekers,2002,2043.0
cyp,asylum_seekers,2003,5082.0
cyp,asylum_seekers,2004,10028.0
cyp,asylum_seekers,2005,13067.0
cyp,asylum_seekers,2006,12508.0
cyp,asylum_seekers,2007,11892.0
cyp,asylum_seekers,2008,8014.0
cyp,asylum_seekers,2009,5015.0
cyp,asylum_seekers,2010,5396.0
cyp,asylum_seekers,2011,3059.0
cyp,asylum_seekers,2012,2636.0
cyp,asylum_seekers,2013,2651.0
cyp,asylum_seekers,2014,2467.0
cyp,asylum_seekers,2015,2252.0
cyp,asylum_seekers,2016,3088.0
cyp,asylum_seekers,2017,5227.0
cyp,asylum_seekers,2018,10264.0
cyp,internally_displaced_persons,1993,265000.0
cyp,internally_displaced_persons,1994,265000.0
cyp,internally_displaced_persons,1995,265000.0
cyp,internally_displaced_persons,1996,265000.0
cyp,internally_displaced_persons,1997,265000.0
cyp,internally_displaced_persons,1998,265000.0
cyp,others_of_concern,1999,18.0
cyp,others_of_concern,2000,7.0
cyp,others_of_concern,2015,6000.0
cyp,others_of_concern,2016,6000.0
cyp,others_of_concern,2017,6000.0
cyp,others_of_concern,2018,6000.0
cyp,refugees,1968,200.0
cyp,refugees,1969,200.0
cyp,refugees,1970,200.0
cyp,refugees,1971,200.0
cyp,refugees,1972,200.0
cyp,refugees,1977,700.0
cyp,refugees,1988,60.0
cyp,refugees,1990,33.0
cyp,refugees,1991,60.0
cyp,refugees,1992,80.0
cyp,refugees,1993,82.0
cyp,refugees,1994,66.0
cyp,refugees,1995,55.0
cyp,refugees,1996,49.0
cyp,refugees,1997,43.0
cyp,refugees,1998,84.0
cyp,refugees,1999,117.0
cyp,refugees,2000,76.0
cyp,refugees,2001,83.0
cyp,refugees,2002,173.0
cyp,refugees,2003,349.0
cyp,refugees,2004,531.0
cyp,refugees,2005,701.0
cyp,refugees,2006,924.0
cyp,refugees,2007,1194.0
cyp,refugees,2008,1465.0
cyp,refugees,2009,2888.0
cyp,refugees,2010,3394.0
cyp,refugees,2011,3503.0
cyp,refugees,2012,3631.0
cyp,refugees,2013,3883.0
cyp,refugees,2014,5126.0
cyp,refugees,2015,7067.0
cyp,refugees,2016,8484.0
cyp,refugees,2017,9765.0
cyp,refugees,2018,10957.0
cyp,returned_refugees,1982,7240.0
cyp,returned_refugees,1988,340.0
cyp,returned_refugees,1990,240.0
cyp,returned_refugees,1991,50.0
cyp,returned_refugees,1994,4.0
cyp,returned_refugees,1995,1.0
cyp,returned_refugees,1996,23.0
cyp,returned_refugees,1997,6.0
cyp,returned_refugees,2007,1.0
cyp,returned_refugees,2014,10.0
cyp,stateless_persons,2005,1.0
cze,asylum_seekers,2000,5031.0
cze,asylum_seekers,2001,11589.0
cze,asylum_seekers,2002,7656.0
cze,asylum_seekers,2003,3746.0
cze,asylum_seekers,2004,1119.0
cze,asylum_seekers,2005,924.0
cze,asylum_seekers,2006,2876.0
cze,asylum_seekers,2007,2186.0
cze,asylum_seekers,2008,1448.0
cze,asylum_seekers,2009,1265.0
cze,asylum_seekers,2010,1065.0
cze,asylum_seekers,2011,909.0
cze,asylum_seekers,2012,574.0
cze,asylum_seekers,2013,317.0
cze,asylum_seekers,2014,480.0
cze,asylum_seekers,2015,659.0
cze,asylum_seekers,2016,775.0
cze,asylum_seekers,2017,779.0
cze,asylum_seekers,2018,1890.0
cze,others_of_concern,1997,3300.0
cze,others_of_concern,1998,3738.0
cze,others_of_concern,1999,2287.0
cze,others_of_concern,2000,62.0
cze,refugees,1991,691.0
cze,refugees,1992,9399.0
cze,refugees,1993,188.0
cze,refugees,1994,1186.0
cze,refugees,1995,2655.0
cze,refugees,1996,2266.0
cze,refugees,1997,1731.0
cze,refugees,1998,1805.0
cze,refugees,1999,1232.0
cze,refugees,2000,1186.0
cze,refugees,2001,1216.0
cze,refugees,2002,1297.0
cze,refugees,2003,1516.0
cze,refugees,2004,1623.0
cze,refugees,2005,1802.0
cze,refugees,2006,1887.0
cze,refugees,2007,2037.0
cze,refugees,2008,2110.0
cze,refugees,2009,2323.0
cze,refugees,2010,2449.0
cze,refugees,2011,2449.0
cze,refugees,2012,2805.0
cze,refugees,2013,2979.0
cze,refugees,2014,3137.0
cze,refugees,2015,3644.0
cze,refugees,2016,3644.0
cze,refugees,2017,3604.0
cze,refugees,2018,2131.0
cze,returned_refugees,1993,8.0
cze,returned_refugees,1996,289.0
cze,returned_refugees,1997,200.0
cze,returned_refugees,1998,5.0
cze,returned_refugees,1999,884.0
cze,returned_refugees,2000,31.0
cze,returned_refugees,2001,22.0
cze,returned_refugees,2002,169.0
cze,returned_refugees,2003,8.0
cze,returned_refugees,2004,2.0
cze,returned_refugees,2006,2.0
cze,returned_refugees,2008,2.0
cze,returned_refugees,2009,2.0
cze,returned_refugees,2010,1.0
cze,returned_refugees,2012,1.0
cze,returned_refugees,2015,2.0
cze,stateless_persons,2012,1502.0
cze,stateless_persons,2013,1502.0
cze,stateless_persons,2014,1502.0
cze,stateless_persons,2015,1502.0
cze,stateless_persons,2016,1502.0
cze,stateless_persons,2017,1502.0
cze,stateless_persons,2018,1502.0
deu,asylum_seekers,2000,70266.0
deu,asylum_seekers,2001,85533.0
deu,asylum_seekers,2002,164000.0
deu,asylum_seekers,2003,128083.0
deu,asylum_seekers,2004,86151.0
deu,asylum_seekers,2005,71624.0
