origin,displacement_type,time,displaced_population
grc,asylum_seekers,2015,69
grc,asylum_seekers,2016,86
grc,asylum_seekers,2017,89
grc,asylum_seekers,2018,121
grc,others_of_concern,2016,1
grc,refugees,1965,17690
grc,refugees,1966,7090
grc,refugees,1967,23420
grc,refugees,1968,21820
grc,refugees,1969,21590
grc,refugees,1970,21290
grc,refugees,1971,1480
grc,refugees,1972,6610
grc,refugees,1973,5900
grc,refugees,1974,580
grc,refugees,1975,510
grc,refugees,1976,450
grc,refugees,1977,410
grc,refugees,1978,380
grc,refugees,1979,360
grc,refugees,1980,340
grc,refugees,1981,320
grc,refugees,1982,300
grc,refugees,1983,280
grc,refugees,1984,260
grc,refugees,1988,6
grc,refugees,1989,6
grc,refugees,1990,16
grc,refugees,1991,6
grc,refugees,1992,1
grc,refugees,1993,1
grc,refugees,1994,94
grc,refugees,1995,222
grc,refugees,1996,250
grc,refugees,1997,178
grc,refugees,1998,174
grc,refugees,1999,164
grc,refugees,2000,125
grc,refugees,2001,97
grc,refugees,2002,301
grc,refugees,2003,270
grc,refugees,2004,224
grc,refugees,2005,331
grc,refugees,2006,91
grc,refugees,2007,92
grc,refugees,2008,67
grc,refugees,2009,62
grc,refugees,2010,51
grc,refugees,2011,56
grc,refugees,2012,51
grc,refugees,2013,91
grc,refugees,2014,113
grc,refugees,2015,112
grc,refugees,2016,105
grc,refugees,2017,101
grc,refugees,2018,102
grd,asylum_seekers,2000,91
grd,asylum_seekers,2001,177
grd,asylum_seekers,2002,375
grd,asylum_seekers,2003,260
grd,asylum_seekers,2004,124
grd,asylum_seekers,2005,103
grd,asylum_seekers,2006,43
grd,asylum_seekers,2007,66
grd,asylum_seekers,2008,66
grd,asylum_seekers,2009,90
grd,asylum_seekers,2010,64
grd,asylum_seekers,2011,47
grd,asylum_seekers,2012,48
grd,asylum_seekers,2013,42
grd,asylum_seekers,2014,52
grd,asylum_seekers,2015,52
grd,asylum_seekers,2016,65
grd,asylum_seekers,2017,62
grd,asylum_seekers,2018,60
grd,refugees,1988,9
grd,refugees,1989,5
grd,refugees,1990,4
grd,refugees,1991,4
grd,refugees,1992,1
grd,refugees,1994,3
grd,refugees,1995,6
grd,refugees,1996,11
grd,refugees,1997,12
grd,refugees,1998,20
grd,refugees,1999,36
grd,refugees,2000,24
grd,refugees,2001,53
grd,refugees,2002,73
grd,refugees,2003,77
grd,refugees,2004,99
grd,refugees,2005,152
grd,refugees,2006,202
grd,refugees,2007,297
grd,refugees,2008,312
grd,refugees,2009,333
grd,refugees,2010,345
grd,refugees,2011,323
grd,refugees,2012,316
grd,refugees,2013,330
grd,refugees,2014,324
grd,refugees,2015,270
grd,refugees,2016,101
grd,refugees,2017,103
grd,refugees,2018,96
gtm,asylum_seekers,2000,101802
gtm,asylum_seekers,2001,99541
gtm,asylum_seekers,2002,96114
gtm,asylum_seekers,2003,88585
gtm,asylum_seekers,2004,58643
gtm,asylum_seekers,2005,31850
gtm,asylum_seekers,2006,20533
gtm,asylum_seekers,2007,14998
gtm,asylum_seekers,2008,10253
gtm,asylum_seekers,2009,9113
gtm,asylum_seekers,2010,1029
gtm,asylum_seekers,2011,1108
gtm,asylum_seekers,2012,1332
gtm,asylum_seekers,2013,8442
gtm,asylum_seekers,2014,15807
gtm,asylum_seekers,2015,26954
gtm,asylum_seekers,2016,46227
gtm,asylum_seekers,2017,72711
gtm,asylum_seekers,2018,86864
gtm,internally_displaced_persons,1994,8000
gtm,internally_displaced_persons,1995,13700
gtm,internally_displaced_persons,1996,11200
gtm,internally_displaced_persons,1997,1650
gtm,others_of_concern,2000,3341
gtm,others_of_concern,2015,3500
gtm,others_of_concern,2018,24
gtm,refugees,1980,750
gtm,refugees,1981,1910
gtm,refugees,1982,36490
gtm,refugees,1983,41800
gtm,refugees,1984,47880
gtm,refugees,1985,52890
gtm,refugees,1986,52800
gtm,refugees,1987,53700
gtm,refugees,1988,53753
gtm,refugees,1989,45413
gtm,refugees,1990,47988
gtm,refugees,1991,52587
gtm,refugees,1992,53941
gtm,refugees,1993,50267
gtm,refugees,1994,49610
gtm,refugees,1995,42899
gtm,refugees,1996,40342
gtm,refugees,1997,37508
gtm,refugees,1998,32747
gtm,refugees,1999,28082
gtm,refugees,2000,20711
gtm,refugees,2001,16867
gtm,refugees,2002,13888
gtm,refugees,2003,6696
gtm,refugees,2004,4376
gtm,refugees,2005,3379
gtm,refugees,2006,6496
gtm,refugees,2007,6161
gtm,refugees,2008,5934
gtm,refugees,2009,5768
gtm,refugees,2010,5679
gtm,refugees,2011,6088
gtm,refugees,2012,6388
gtm,refugees,2013,6615
gtm,refugees,2014,7483
gtm,refugees,2015,10284
gtm,refugees,2016,12554
gtm,refugees,2017,16278
gtm,refugees,2018,19113
gtm,returned_refugees,1987,140
gtm,returned_refugees,1988,1900
gtm,returned_refugees,1989,1210
gtm,returned_refugees,1990,920
gtm,returned_refugees,1991,1750
gtm,returned_refugees,1992,2020
gtm,returned_refugees,1993,5093
gtm,returned_refugees,1994,6149
gtm,returned_refugees,1995,9538
gtm,returned_refugees,1996,4458
gtm,returned_refugees,1997,3573
gtm,returned_refugees,1998,3915
gtm,returned_refugees,1999,2036
gtm,returned_refugees,2000,82
gtm,returned_refugees,2001,1
gtm,returned_refugees,2003,40
gtm,returned_refugees,2004,8
gtm,returned_refugees,2011,2
guf,asylum_seekers,2007,1
guf,asylum_seekers,2008,1
guf,asylum_seekers,2009,2
guf,asylum_seekers,2010,1
guf,asylum_seekers,2017,10
guf,asylum_seekers,2018,23
guf,refugees,1992,5
guf,refugees,1993,5
guf,refugees,1994,5
guf,refugees,1995,5
guf,refugees,1996,5
guf,refugees,1997,5
guf,refugees,1998,5
guf,refugees,1999,5
guf,refugees,2016,1
guy,asylum_seekers,2000,203
guy,asylum_seekers,2001,381
guy,asylum_seekers,2002,1076
guy,asylum_seekers,2003,1300
guy,asylum_seekers,2004,667
guy,asylum_seekers,2005,387
guy,asylum_seekers,2006,298
guy,asylum_seekers,2007,240
guy,asylum_seekers,2008,276
guy,asylum_seekers,2009,325
guy,asylum_seekers,2010,171
guy,asylum_seekers,2011,106
guy,asylum_seekers,2012,78
guy,asylum_seekers,2013,140
guy,asylum_seekers,2014,145
guy,asylum_seekers,2015,227
guy,asylum_seekers,2016,300
guy,asylum_seekers,2017,472
guy,asylum_seekers,2018,551
guy,refugees,1988,2
guy,refugees,1989,2
guy,refugees,1990,2
guy,refugees,1991,1
guy,refugees,1992,2
guy,refugees,1993,4
guy,refugees,1994,71
guy,refugees,1995,62
guy,refugees,1996,55
guy,refugees,1997,38
guy,refugees,1998,41
guy,refugees,1999,49
guy,refugees,2000,36
guy,refugees,2001,36
guy,refugees,2002,49
guy,refugees,2003,78
guy,refugees,2004,194
guy,refugees,2005,406
guy,refugees,2006,537
guy,refugees,2007,677
guy,refugees,2008,708
guy,refugees,2009,727
guy,refugees,2010,749
guy,refugees,2011,771
guy,refugees,2012,801
guy,refugees,2013,800
guy,refugees,2014,700
guy,refugees,2015,511
guy,refugees,2016,272
guy,refugees,2017,255
guy,refugees,2018,273
hkg,asylum_seekers,2000,10
hkg,asylum_seekers,2001,22
hkg,asylum_seekers,2002,19
hkg,asylum_seekers,2003,21
hkg,asylum_seekers,2004,12
hkg,asylum_seekers,2005,17
hkg,asylum_seekers,2006,19
hkg,asylum_seekers,2007,27
hkg,asylum_seekers,2008,52
hkg,asylum_seekers,2009,69
hkg,asylum_seekers,2010,83
hkg,asylum_seekers,2011,6
hkg,asylum_seekers,2012,67
hkg,asylum_seekers,2013,54
hkg,asylum_seekers,2014,39
hkg,asylum_seekers,2015,79
hkg,asylum_seekers,2016,112
hkg,asylum_seekers,2017,104
hkg,asylum_seekers,2018,23
hkg,refugees,1992,2
hkg,refugees,1993,2
hkg,refugees,1994,261
hkg,refugees,1995,205
hkg,refugees,1996,105
hkg,refugees,1997,50
hkg,refugees,1998,42
hkg,refugees,1999,20
hkg,refugees,2000,13
hkg,refugees,2001,7
hkg,refugees,2002,5
hkg,refugees,2003,9
hkg,refugees,2004,8
hkg,refugees,2006,10
hkg,refugees,2007,11
hkg,refugees,2008,11
hkg,refugees,2009,12
hkg,refugees,2010,17
hkg,refugees,2011,15
hkg,refugees,2012,19
hkg,refugees,2013,25
hkg,refugees,2014,25
hkg,refugees,2015,33
hkg,refugees,2016,12
hkg,refugees,2017,6
hkg,refugees,2018,6
hnd,asylum_seekers,2000,1187
hnd,asylum_seekers,2001,1158
hnd,asylum_seekers,2002,1249
hnd,asylum_seekers,2003,1205
hnd,asylum_seekers,2004,1267
hnd,asylum_seekers,2005,1227
hnd,asylum_seekers,2006,1358
hnd,asylum_seekers,2007,673
hnd,asylum_seekers,2008,943
hnd,asylum_seekers,2009,1000
hnd,asylum_seekers,2010,815
hnd,asylum_seekers,2011,848
hnd,asylum_seekers,2012,811
hnd,asylum_seekers,2013,5293
hnd,asylum_seekers,2014,10147
hnd,asylum_seekers,2015,19455
hnd,asylum_seekers,2016,35203
hnd,asylum_seekers,2017,59777
hnd,asylum_seekers,2018,76514
hnd,internally_displaced_persons,2015,174000
hnd,internally_displaced_persons,2016,174000
hnd,internally_displaced_persons,2017,174000
hnd,internally_displaced_persons,2018,174000
hnd,others_of_concern,2000,4138
hnd,others_of_concern,2015,5100
hnd,others_of_concern,2016,4800
hnd,others_of_concern,2017,3200
hnd,others_of_concern,2018,46419
hnd,refugees,1986,101
hnd,refugees,1987,1
hnd,refugees,1988,1
hnd,refugees,1989,5
hnd,refugees,1990,18
hnd,refugees,1991,21
hnd,refugees,1992,41
hnd,refugees,1993,448
hnd,refugees,1994,1214
hnd,refugees,1995,1219
hnd,refugees,1996,1259
hnd,refugees,1997,1246
hnd,refugees,1998,1101
hnd,refugees,1999,1070
hnd,refugees,2000,903
hnd,refugees,2001,781
hnd,refugees,2002,673
hnd,refugees,2003,604
hnd,refugees,2004,484
hnd,refugees,2005,535
hnd,refugees,2006,1035
hnd,refugees,2007,1236
hnd,refugees,2008,1116
hnd,refugees,2009,1166
hnd,refugees,2010,1302
hnd,refugees,2011,1966
hnd,refugees,2012,2613
hnd,refugees,2013,3300
hnd,refugees,2014,4159
hnd,refugees,2015,6851
hnd,refugees,2016,10507
hnd,refugees,2017,14412
hnd,refugees,2018,18827
hnd,returned_refugees,1993,11
hnd,returned_refugees,1994,26
hnd,returned_refugees,1996,29
hnd,returned_refugees,1998,2
hnd,returned_refugees,1999,1
hnd,returned_refugees,2003,1
hnd,returned_refugees,2014,1
hos,asylum_seekers,2007,3
hos,asylum_seekers,2008,3
hos,refugees,2004,2
hrv,asylum_seekers,2000,368
hrv,asylum_seekers,2001,348
hrv,asylum_seekers,2002,522
hrv,asylum_seekers,2003,468
hrv,asylum_seekers,2004,359
hrv,asylum_seekers,2005,214
hrv,asylum_seekers,2006,221
hrv,asylum_seekers,2007,125
hrv,asylum_seekers,2008,137
hrv,asylum_seekers,2009,140
hrv,asylum_seekers,2010,355
hrv,asylum_seekers,2011,745
hrv,asylum_seekers,2012,1298
hrv,asylum_seekers,2013,976
hrv,asylum_seekers,2014,116
hrv,asylum_seekers,2015,90
hrv,asylum_seekers,2016,350
hrv,asylum_seekers,2017,265
hrv,asylum_seekers,2018,70
hrv,internally_displaced_persons,1993,344000
hrv,internally_displaced_persons,1994,307000
hrv,internally_displaced_persons,1995,198200
hrv,internally_displaced_persons,1996,144147
hrv,internally_displaced_persons,1997,79441
hrv,internally_displaced_persons,1998,71704
hrv,internally_displaced_persons,1999,52390
hrv,internally_displaced_persons,2000,34134
hrv,internally_displaced_persons,2001,23402
hrv,internally_displaced_persons,2002,17100
hrv,internally_displaced_persons,2003,12566
hrv,internally_displaced_persons,2004,7540
hrv,internally_displaced_persons,2005,4804
hrv,internally_displaced_persons,2006,3975
hrv,internally_displaced_persons,2007,2873
hrv,internally_displaced_persons,2008,2497
hrv,internally_displaced_persons,2009,2285
hrv,internally_displaced_persons,2010,2125
hrv,others_of_concern,2008,28084
hrv,others_of_concern,2009,23583
hrv,others_of_concern,2010,20446
hrv,others_of_concern,2011,21508
hrv,others_of_concern,2012,20615
hrv,others_of_concern,2013,16892
hrv,others_of_concern,2014,15794
hrv,others_of_concern,2015,14070
hrv,others_of_concern,2016,14518
hrv,others_of_concern,2017,8019
hrv,others_of_concern,2018,4376
hrv,refugees,1992,168571
hrv,refugees,1993,151688
hrv,refugees,1994,76256
hrv,refugees,1995,245572
hrv,refugees,1996,310088
hrv,refugees,1997,349307
hrv,refugees,1998,338089
hrv,refugees,1999,353725
hrv,refugees,2000,335199
hrv,refugees,2001,290279
hrv,refugees,2002,274818
hrv,refugees,2003,230189
hrv,refugees,2004,215477
hrv,refugees,2005,119148
hrv,refugees,2006,93767
hrv,refugees,2007,100423
hrv,refugees,2008,97012
hrv,refugees,2009,76478
hrv,refugees,2010,65861
hrv,refugees,2011,62649
hrv,refugees,2012,62606
hrv,refugees,2013,49756
hrv,refugees,2014,40086
hrv,refugees,2015,33451
hrv,refugees,2016,26230
hrv,refugees,2017,24854
hrv,refugees,2018,24090
hrv,returned_idps,1998,26082
hrv,returned_idps,1999,23614
hrv,returned_idps,2000,15494
hrv,returned_idps,2001,10732
hrv,returned_idps,2002,6302
hrv,returned_idps,2003,4403
hrv,returned_idps,2004,5026
hrv,returned_idps,2005,2736
hrv,returned_idps,2006,829
hrv,returned_idps,2007,1102
hrv,returned_idps,2008,376
hrv,returned_idps,2009,212
hrv,returned_idps,2010,160
hrv,returned_idps,2011,67
hrv,returned_refugees,1992,29360
hrv,returned_refugees,1995,10
hrv,returned_refugees,1996,359
hrv,returned_refugees,1997,16155
hrv,returned_refugees,1998,24939
hrv,returned_refugees,1999,10578
hrv,returned_refugees,2000,19014
hrv,returned_refugees,2001,11867
hrv,returned_refugees,2002,17287
hrv,returned_refugees,2003,9866
hrv,returned_refugees,2004,7468
hrv,returned_refugees,2005,5261
hrv,returned_refugees,2006,4633
hrv,returned_refugees,2007,2137
hrv,returned_refugees,2008,1147
hrv,returned_refugees,2009,711
hrv,returned_refugees,2010,469
hrv,returned_refugees,2011,439
hrv,returned_refugees,2012,98
hrv,returned_refugees,2013,503
hrv,returned_refugees,2014,284
hrv,returned_refugees,2015,113
hrv,returned_refugees,2016,44
hrv,returned_refugees,2017,44
hrv,returned_refugees,2018,9
hti,asylum_seekers,2000,19739
hti,asylum_seekers,2001,21963
hti,asylum_seekers,2002,22187
hti,asylum_seekers,2003,18357
hti,asylum_seekers,2004,16275
hti,asylum_seekers,2005,13519
hti,asylum_seekers,2006,10540
hti,asylum_seekers,2007,10259
hti,asylum_seekers,2008,12671
hti,asylum_seekers,2009,11891
hti,asylum_seekers,2010,7204
hti,asylum_seekers,2011,7470
hti,asylum_seekers,2012,2629
hti,asylum_seekers,2013,5165
hti,asylum_seekers,2014,6729
hti,asylum_seekers,2015,9272
hti,asylum_seekers,2016,22459
hti,asylum_seekers,2017,36996
hti,asylum_seekers,2018,40959
hti,others_of_concern,2012,5580
hti,others_of_concern,2013,12318
hti,others_of_concern,2014,29238
hti,others_of_concern,2015,6264
hti,others_of_concern,2016,22930
hti,others_of_concern,2017,43871
hti,refugees,1974,1000
hti,refugees,1978,300
hti,refugees,1979,3300
hti,refugees,1980,3800
hti,refugees,1981,5000
hti,refugees,1982,5000
hti,refugees,1983,5230
hti,refugees,1984,5440
hti,refugees,1985,6100
hti,refugees,1986,5120
hti,refugees,1987,5080
hti,refugees,1988,4699
hti,refugees,1989,3344
hti,refugees,1990,2092
hti,refugees,1991,1858
hti,refugees,1992,2486
hti,refugees,1993,3866
hti,refugees,1994,9803
hti,refugees,1995,13925
hti,refugees,1996,15118
hti,refugees,1997,15481
hti,refugees,1998,13538
hti,refugees,1999,8766
hti,refugees,2000,7561
hti,refugees,2001,7248
hti,refugees,2002,7718
hti,refugees,2003,7547
hti,refugees,2004,9208
hti,refugees,2005,13542
hti,refugees,2006,20837
hti,refugees,2007,22280
hti,refugees,2008,23066
hti,refugees,2009,24116
hti,refugees,2010,25892
hti,refugees,2011,33661
hti,refugees,2012,38568
hti,refugees,2013,38659
hti,refugees,2014,37162
hti,refugees,2015,34774
hti,refugees,2016,29684
hti,refugees,2017,28422
hti,refugees,2018,27512
hti,returned_refugees,1986,1020
hti,returned_refugees,1987,2070
hti,returned_refugees,1988,670
hti,returned_refugees,1989,490
hti,returned_refugees,1990,150
hti,returned_refugees,1991,500
hti,returned_refugees,1992,5300
hti,returned_refugees,1993,1958
hti,returned_refugees,1994,1271
hti,returned_refugees,1995,650
hti,returned_refugees,1996,372
hti,returned_refugees,1998,2
hti,returned_refugees,1999,7
hti,returned_refugees,2000,6
hti,returned_refugees,2003,2
hti,returned_refugees,2006,1
hti,returned_refugees,2009,8
hti,returned_refugees,2010,1
hun,asylum_seekers,2000,1962
hun,asylum_seekers,2001,4150
hun,asylum_seekers,2002,3120
hun,asylum_seekers,2003,1010
hun,asylum_seekers,2004,599
hun,asylum_seekers,2005,257
hun,asylum_seekers,2006,199
hun,asylum_seekers,2007,98
hun,asylum_seekers,2008,294
hun,asylum_seekers,2009,2455
hun,asylum_seekers,2010,3558
hun,asylum_seekers,2011,6012
hun,asylum_seekers,2012,3734
hun,asylum_seekers,2013,1960
hun,asylum_seekers,2014,341
hun,asylum_seekers,2015,706
hun,asylum_seekers,2016,1663
hun,asylum_seekers,2017,1650
hun,asylum_seekers,2018,795
hun,others_of_concern,2013,3
hun,others_of_concern,2014,3
hun,others_of_concern,2015,3
hun,others_of_concern,2016,3
hun,refugees,1965,3270
hun,refugees,1966,3270
hun,refugees,1967,3270
hun,refugees,1968,3270
hun,refugees,1969,3360
hun,refugees,1970,3490
hun,refugees,1971,220
hun,refugees,1972,210
hun,refugees,1973,170
hun,refugees,1974,150
hun,refugees,1975,140
hun,refugees,1976,50
hun,refugees,1978,120
hun,refugees,1980,763
hun,refugees,1981,744
hun,refugees,1982,728
hun,refugees,1983,607
hun,refugees,1984,430
hun,refugees,1985,435
hun,refugees,1986,381
hun,refugees,1987,329
hun,refugees,1988,3887
hun,refugees,1989,4359
hun,refugees,1990,5767
hun,refugees,1991,4733
hun,refugees,1992,3993
hun,refugees,1993,5016
hun,refugees,1994,4471
hun,refugees,1995,2348
hun,refugees,1996,3083
hun,refugees,1997,2669
hun,refugees,1998,1242
hun,refugees,1999,800
hun,refugees,2000,518
hun,refugees,2001,953
hun,refugees,2002,3517
hun,refugees,2003,3395
hun,refugees,2004,2749
hun,refugees,2005,3519
hun,refugees,2006,3119
hun,refugees,2007,3386
hun,refugees,2008,1614
hun,refugees,2009,1537
hun,refugees,2010,1438
hun,refugees,2011,1238
hun,refugees,2012,1087
hun,refugees,2013,1220
hun,refugees,2014,1267
hun,refugees,2015,1443
hun,refugees,2016,2909
hun,refugees,2017,3331
hun,refugees,2018,3917
hun,returned_refugees,1996,4
hun,returned_refugees,2002,5
idn,asylum_seekers,2000,3624
idn,asylum_seekers,2001,4602
idn,asylum_seekers,2002,5322
idn,asylum_seekers,2003,7521
idn,asylum_seekers,2004,5780
idn,asylum_seekers,2005,4498
idn,asylum_seekers,2006,3273
idn,asylum_seekers,2007,2353
idn,asylum_seekers,2008,2225
idn,asylum_seekers,2009,2010
idn,asylum_seekers,2010,456
idn,asylum_seekers,2011,381
idn,asylum_seekers,2012,503
idn,asylum_seekers,2013,1129
idn,asylum_seekers,2014,1773
idn,asylum_seekers,2015,2652
idn,asylum_seekers,2016,3586
idn,asylum_seekers,2017,5365
idn,asylum_seekers,2018,3372
idn,others_of_concern,2003,16176
idn,others_of_concern,2004,16176
idn,others_of_concern,2005,224
idn,others_of_concern,2009,2
idn,others_of_concern,2013,1
idn,others_of_concern,2014,2
idn,others_of_concern,2015,3
idn,others_of_concern,2016,3
idn,refugees,1978,1000
idn,refugees,1979,1000
idn,refugees,1980,1000
idn,refugees,1981,150
idn,refugees,1982,2200
idn,refugees,1983,1230
idn,refugees,1984,11020
idn,refugees,1985,11800
idn,refugees,1986,11340
idn,refugees,1987,9680
idn,refugees,1988,9301
idn,refugees,1989,7776
idn,refugees,1990,7169
idn,refugees,1991,6164
idn,refugees,1992,6829
idn,refugees,1993,7924
idn,refugees,1994,8726
idn,refugees,1995,9836
idn,refugees,1996,11365
idn,refugees,1997,8799
idn,refugees,1998,9053
idn,refugees,1999,9020
idn,refugees,2000,9149
idn,refugees,2001,8970
idn,refugees,2002,9906
